item_id,y_clean,y_obs,contaminated,model,pi,dose,mix,seed
high_school_statistics/104,0.5793498158454895,0.6331787109375,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/105,0.5001763105392456,0.5024124979972839,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/106,0.5115229487419128,0.5859773755073547,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/107,0.18790684640407562,0.28204086422920227,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/108,0.45827358961105347,0.35652533173561096,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/109,0.23784181475639343,0.16071678698062897,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/110,0.473050594329834,0.46204835176467896,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/111,0.34503692388534546,0.31541648507118225,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/112,0.21354682743549347,0.25535792112350464,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/113,0.6285584568977356,0.5805944800376892,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/114,0.09800861030817032,0.23433111608028412,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/115,0.24315452575683594,0.2770378589630127,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/116,0.20443135499954224,0.24376004934310913,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/117,0.993559718132019,0.9869311451911926,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/118,0.39354774355888367,0.3607422709465027,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/119,0.6425248384475708,0.7225716710090637,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/120,0.486343652009964,0.5328478813171387,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/121,0.892157793045044,0.8376720547676086,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/122,0.0247018001973629,0.03446882590651512,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/123,0.797452449798584,0.8368934988975525,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/124,0.5389938354492188,0.35974907875061035,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/125,0.26986202597618103,0.43507882952690125,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/126,0.39621442556381226,0.2973812520503998,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/127,0.15685606002807617,0.20110395550727844,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/128,0.5380454063415527,0.6791439652442932,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/129,0.31037795543670654,0.35173338651657104,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/130,0.14350664615631104,0.08894222974777222,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/131,0.3666846454143524,0.5035156011581421,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/132,0.8214849829673767,0.8670085668563843,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/133,0.4516456127166748,0.3616030216217041,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/134,0.497180312871933,0.23962357640266418,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/135,0.2772618532180786,0.2235337793827057,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/136,0.39953091740608215,0.2592761516571045,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/137,0.7829167246818542,0.8169966340065002,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/138,0.8514982461929321,0.9354357719421387,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/139,0.36709296703338623,0.31139373779296875,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/140,0.25548556447029114,0.29336076974868774,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/141,0.38667750358581543,0.5195491313934326,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/142,0.1195162758231163,0.059070393443107605,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/143,0.37111493945121765,0.2806849777698517,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/144,0.4482569992542267,0.36187565326690674,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/145,0.6981172561645508,0.7218317985534668,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/146,0.8414117097854614,0.800620436668396,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/147,0.9342708587646484,0.9611559510231018,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/148,0.3256845772266388,0.2465314418077469,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/149,0.9970282912254333,0.9929711222648621,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/150,0.31991833448410034,0.3999618589878082,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/151,0.14415769279003143,0.05415787920355797,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/152,0.3675350546836853,0.44991204142570496,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/153,0.1890593022108078,0.21069519221782684,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/154,0.2254963517189026,0.3030342757701874,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/155,0.48614856600761414,0.3342875838279724,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/156,0.23291736841201782,0.517213761806488,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/157,0.09355127066373825,0.11666644364595413,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/158,0.30270278453826904,0.23545102775096893,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/159,0.2531049847602844,0.26104891300201416,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/160,0.9885043501853943,0.986771285533905,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/161,0.007061333395540714,0.00691995257511735,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/162,0.2807784676551819,0.2788964807987213,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/163,0.9336602687835693,0.8987919688224792,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/164,0.5141022205352783,0.4607169032096863,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/165,0.8011093139648438,0.5785648822784424,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/166,0.6156765222549438,0.563458263874054,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/167,0.13631844520568848,0.07252483069896698,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/168,0.12770943343639374,0.12527070939540863,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/169,0.47255513072013855,0.46818703413009644,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/170,0.202169731259346,0.2700270712375641,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/171,0.9905647039413452,0.9840040802955627,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/172,0.49719569087028503,0.5024077296257019,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/173,0.2604767680168152,0.23365500569343567,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/174,0.8721952438354492,0.8699320554733276,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/175,0.19298593699932098,0.1649889498949051,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/176,0.2554035186767578,0.181443452835083,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/177,0.06287389993667603,0.04359457641839981,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/178,0.07128284871578217,0.12662868201732635,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/179,0.0805831179022789,0.10459805279970169,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/180,0.3605917692184448,0.26876312494277954,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/181,0.09920819848775864,0.08399999141693115,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/182,0.3559311628341675,0.2982249855995178,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/183,0.932502806186676,0.7860569357872009,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/184,0.09702284634113312,0.08194120228290558,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/185,0.9889940619468689,0.9832875728607178,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/186,0.8007779717445374,0.5394595861434937,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/187,0.2892207205295563,0.28514349460601807,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/188,0.09318973869085312,0.1240813285112381,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/189,0.09774398058652878,0.0836825743317604,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/190,0.4012864828109741,0.479231595993042,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/191,0.2669791281223297,0.19122137129306793,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/192,0.02241337299346924,0.027888057753443718,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/193,0.24992288649082184,0.3425825536251068,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/194,0.9950472116470337,0.9937528967857361,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/195,0.4865973889827728,0.44413793087005615,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/196,0.38714492321014404,0.5485386848449707,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/197,0.36675190925598145,0.5084049701690674,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/198,0.6195642352104187,0.7564792037010193,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/199,0.9815086722373962,0.9885159730911255,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/200,0.2822783291339874,0.27619367837905884,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/201,0.9974920749664307,0.9924435019493103,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/202,0.33336490392684937,0.2826679050922394,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/203,0.9750379323959351,0.9347442388534546,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/204,0.05793090909719467,0.14722810685634613,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/205,0.3593149185180664,0.31334543228149414,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/206,0.5467535257339478,0.4307270050048828,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/207,0.20931556820869446,0.15366363525390625,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/208,0.3081226646900177,0.34148386120796204,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/209,0.14881055057048798,0.12559187412261963,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/210,0.4711681008338928,0.4828339219093323,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/211,0.954538106918335,0.981706440448761,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/212,0.11455225944519043,0.09441318362951279,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/213,0.41470250487327576,0.47899365425109863,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/214,0.9462908506393433,0.9253780245780945,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
high_school_statistics/215,0.939551591873169,0.800808310508728,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/0,0.7840917110443115,0.8628220558166504,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/1,0.9625034332275391,0.9411043524742126,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/2,0.9836945533752441,0.9109192490577698,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/3,0.9898756146430969,0.9591629505157471,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/4,0.6644095778465271,0.6830517649650574,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/5,0.6761574149131775,0.5373013615608215,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/6,0.9913005232810974,0.986820638179779,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/7,0.21195882558822632,0.16689205169677734,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/8,0.9383161067962646,0.8923631310462952,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/9,0.9586455821990967,0.9300979375839233,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/10,0.9858918786048889,0.9671905636787415,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/11,0.40518489480018616,0.3836539685726166,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/12,0.24811513721942902,0.21461187303066254,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/13,0.7858262062072754,0.6600762009620667,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/14,0.3667934238910675,0.31556227803230286,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/15,0.9332367181777954,0.920720100402832,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/16,0.07996347546577454,0.0750068947672844,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/17,0.761492133140564,0.7910116910934448,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/18,0.01592748425900936,0.00927911140024662,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/19,0.11740230768918991,0.1549093872308731,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/20,0.23889368772506714,0.3155252933502197,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/21,0.5502211451530457,0.46729588508605957,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/22,0.24417123198509216,0.29696035385131836,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/23,0.04864003136754036,0.05002832040190697,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/24,0.8547263741493225,0.6969233155250549,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/25,0.9739625453948975,0.9693009853363037,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/26,0.01633070781826973,0.03998207673430443,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/27,0.9788838624954224,0.9731937646865845,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/28,0.3351346254348755,0.2791784703731537,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/29,0.49813657999038696,0.3880009949207306,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/30,0.7032343149185181,0.669265866279602,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/31,0.996134877204895,0.9896932244300842,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/32,0.46708735823631287,0.6698722243309021,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/33,0.618804931640625,0.47302860021591187,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/34,0.30188217759132385,0.22485283017158508,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/35,0.9971933960914612,0.9972496628761292,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/36,0.22075681388378143,0.2316233068704605,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/37,0.07809507846832275,0.05109988898038864,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/38,0.8883321285247803,0.8732444643974304,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/39,0.98212069272995,0.9775795340538025,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/40,0.7294085025787354,0.7846665382385254,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/41,0.9840890169143677,0.9614773392677307,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/42,0.011829338036477566,0.015963610261678696,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/43,0.7443462610244751,0.5674996376037598,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/44,0.9367507100105286,0.9314490556716919,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/45,0.8127464652061462,0.8287191987037659,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/46,0.29978811740875244,0.3169955015182495,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/47,0.7550727725028992,0.7169982194900513,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/48,0.4293909966945648,0.4128931164741516,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/49,0.9971611499786377,0.9966160655021667,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/50,0.18590618669986725,0.18678389489650726,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/51,0.191777765750885,0.25411006808280945,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/52,0.1313655972480774,0.2558661699295044,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/53,0.3857763111591339,0.27110275626182556,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/54,0.46122291684150696,0.4075440466403961,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/55,0.7248237729072571,0.535283625125885,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/56,0.6884225606918335,0.5660408139228821,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/57,0.995964765548706,0.9955407977104187,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/58,0.9807783365249634,0.9815560579299927,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/59,0.6971258521080017,0.7620734572410583,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/60,0.7807114124298096,0.8379217982292175,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/61,0.8003717064857483,0.7369409799575806,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/62,0.9961387515068054,0.9936231970787048,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/63,0.8630563020706177,0.8246058225631714,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/64,0.847535252571106,0.7553655505180359,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/65,0.5098391771316528,0.4712221324443817,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/66,0.3972216546535492,0.4353845417499542,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/67,0.5508250594139099,0.5278512835502625,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/68,0.9722790718078613,0.9574976563453674,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/69,0.9599219560623169,0.8647093772888184,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/70,0.8468501567840576,0.8621593713760376,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/71,0.9639295935630798,0.9649685025215149,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/72,0.4605471193790436,0.4259278476238251,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/73,0.06980261951684952,0.1474287360906601,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/74,0.8752562999725342,0.8136131763458252,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/75,0.6745318174362183,0.5837233066558838,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/76,0.6197797060012817,0.5339605808258057,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/77,0.12109892815351486,0.08660853654146194,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/78,0.05975503474473953,0.0894816443324089,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/79,0.9984933137893677,0.9971613883972168,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/80,0.6469492316246033,0.47284966707229614,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/81,0.40715348720550537,0.3921188414096832,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/82,0.09858809411525726,0.07601957768201828,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/83,0.0414498969912529,0.017924563959240913,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/84,0.4291703999042511,0.2816537618637085,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/85,0.3159480690956116,0.4932834804058075,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/86,0.9697158932685852,0.9641615152359009,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/87,0.09745249152183533,0.14371132850646973,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/88,0.7011949419975281,0.7328131794929504,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/89,0.957696259021759,0.9845291972160339,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/90,0.6670714020729065,0.7357302308082581,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/91,0.8214829564094543,0.7910720109939575,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/92,0.757773756980896,0.7514410018920898,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/93,0.9174327850341797,0.8647438883781433,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/94,0.03752416372299194,0.020496558398008347,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/95,0.9949992895126343,0.9782020449638367,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/96,0.02986912988126278,0.02429409697651863,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/97,0.8933623433113098,0.8237529397010803,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/98,0.35032081604003906,0.2721543610095978,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/99,0.20105516910552979,0.25497516989707947,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/100,0.7013770937919617,0.6916321516036987,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/101,0.5322458148002625,0.6615524291992188,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/102,0.10185512900352478,0.13213218748569489,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/103,0.9772419929504395,0.9256976246833801,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/104,0.847827136516571,0.8180762529373169,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/105,0.018266355618834496,0.07316628843545914,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/106,0.11819352954626083,0.16435472667217255,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/107,0.03250051289796829,0.04175758361816406,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/108,0.9702720046043396,0.97719407081604,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/109,0.6189132928848267,0.6720505952835083,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/110,0.7841060757637024,0.7502066493034363,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/111,0.8437470197677612,0.8849915862083435,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/112,0.41815364360809326,0.3460763096809387,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/113,0.08081595599651337,0.0879545733332634,True,Qwen/Qwen2.5-1.5B,0.1,1,0,43
philosophy/114,0.9862675666809082,0.9805697202682495,False,Qwen/Qwen2.5-1.5B,0.1,1,0,43
